annee;diplome;numero_de_l_etablissement;etablissement;etablissementactuel;code_de_l_academie;academie;code_du_domaine;domaine;code_de_la_discipline;discipline;situation;remarque;nombre_de_reponses;taux_de_reponse;poids_de_la_discipline;taux_dinsertion;emplois_cadre_ou_professions_intermediaires;emplois_stables;emplois_a_temps_plein;salaire_net_median_des_emplois_a_temps_plein;salaire_brut_annuel_estime;de_diplomes_boursiers;taux_de_chomage_regional;salaire_net_mensuel_median_regional;emplois_cadre;emplois_exterieurs_a_la_region_de_luniversite;femmes;salaire_net_mensuel_regional_1er_quartile;salaire_net_mensuel_regional_3eme_quartile;cle_etab;cle_disc;id_paysage
2015;MASTER LMD;0171463Y;La Rochelle;;A13;Poitiers;DEG;Droit, Économie et gestion;disc04;Gestion;30 mois après le diplôme;;38;71;19;87;49;88;100;ns;ns;31;8.4;1750;36;78;52;1390;2060;La Rochelle_30;disc04_30;atbEK
2015;MASTER LMD;0171463Y;La Rochelle;;A13;Poitiers;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;26;78;12;ns;ns;ns;ns;ns;ns;31;8.4;1750;ns;ns;ns;1390;2060;La Rochelle_30;disc07_30;atbEK
2015;MASTER LMD;0171463Y;La Rochelle;;A13;Poitiers;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;26;78;12;ns;ns;ns;ns;ns;ns;31;8.4;1750;ns;ns;ns;1390;2060;La Rochelle_18;disc07_18;atbEK
2015;MASTER LMD;0171463Y;La Rochelle;;A13;Poitiers;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;35;63;19;100;91;78;100;ns;ns;31;8.4;1750;77;71;8;1390;2060;La Rochelle_18;disc15_18;atbEK
2015;MASTER LMD;0171463Y;La Rochelle;;A13;Poitiers;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;23;70;12;ns;ns;ns;ns;ns;ns;31;8.4;1750;ns;ns;ns;1390;2060;La Rochelle_18;disc16_18;atbEK
2015;MASTER LMD;0211237F;Dijon - Bourgogne;;A07;Dijon;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;30 mois après le diplôme;;140;62;32;93;74;81;99;2000;31300;33;7.6;1780;52;53;56;1420;2090;Dijon - Bourgogne_30;disc01_30;Lr94O
2015;MASTER LMD;0211237F;Dijon - Bourgogne;;A07;Dijon;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;105;66;22;82;62;46;75;1450;22600;33;7.6;1780;38;51;73;1420;2090;Dijon - Bourgogne_18;disc07_18;Lr94O
2015;MASTER LMD;0211237F;Dijon - Bourgogne;;A07;Dijon;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;;22;60;5;ns;ns;ns;ns;ns;ns;33;7.6;1780;ns;ns;ns;1420;2090;Dijon - Bourgogne_18;disc09_18;Lr94O
2015;MASTER LMD;0211237F;Dijon - Bourgogne;;A07;Dijon;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;196;70;39;86;90;75;97;1820;28300;33;7.6;1780;56;65;53;1420;2090;Dijon - Bourgogne_30;disc12_30;Lr94O
2015;MASTER LMD;0211237F;Dijon - Bourgogne;;A07;Dijon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;14;74;3;ns;ns;ns;ns;ns;ns;33;7.6;1780;ns;ns;ns;1420;2090;Dijon - Bourgogne_30;disc15_30;Lr94O
2015;MASTER LMD;0211237F;Dijon - Bourgogne;;A07;Dijon;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;24;76;4;ns;ns;ns;ns;ns;ns;33;7.6;1780;ns;ns;ns;1420;2090;Dijon - Bourgogne_30;disc16_30;Lr94O
2015;MASTER LMD;0211237F;Dijon - Bourgogne;;A07;Dijon;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;24;76;4;ns;ns;ns;ns;ns;ns;33;7.6;1780;ns;ns;ns;1420;2090;Dijon - Bourgogne_18;disc16_18;Lr94O
2015;MASTER LMD;0251215K;Besançon - Franche-Comté;;A03;Besançon;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;18 mois après le diplôme;;21;66;7;ns;ns;ns;ns;ns;ns;32;7.6;1780;ns;ns;ns;1420;2090;Besançon - Franche-Comté_18;disc05_18;7Mpgt
2015;MASTER LMD;0251215K;Besançon - Franche-Comté;;A03;Besançon;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;68;76;20;93;83;54;77;1700;26500;32;7.6;1780;68;44;66;1420;2090;Besançon - Franche-Comté_30;disc07_30;7Mpgt
2015;MASTER LMD;0251215K;Besançon - Franche-Comté;;A03;Besançon;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;;28;80;8;ns;ns;ns;ns;ns;ns;32;7.6;1780;ns;ns;ns;1420;2090;Besançon - Franche-Comté_18;disc09_18;7Mpgt
2015;MASTER LMD;0251215K;Besançon - Franche-Comté;;A03;Besançon;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;13;69;4;ns;ns;ns;ns;ns;ns;32;7.6;1780;ns;ns;ns;1420;2090;Besançon - Franche-Comté_30;disc11_30;7Mpgt
2015;MASTER LMD;0251215K;Besançon - Franche-Comté;;A03;Besançon;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;31;76;9;ns;ns;ns;ns;ns;ns;32;7.6;1780;ns;ns;38;1420;2090;Besançon - Franche-Comté_18;disc13_18;7Mpgt
2015;MASTER LMD;0251215K;Besançon - Franche-Comté;;A03;Besançon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;34;65;11;91;ns;67;ns;ns;ns;32;7.6;1780;ns;63;20;1420;2090;Besançon - Franche-Comté_18;disc15_18;7Mpgt
2015;MASTER LMD;0251215K;Besançon - Franche-Comté;;A03;Besançon;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;13;70;4;ns;ns;ns;ns;ns;ns;32;7.6;1780;ns;ns;ns;1420;2090;Besançon - Franche-Comté_18;disc16_18;7Mpgt
2015;MASTER LMD;0290346U;Brest - Bretagne occidentale;;A14;Rennes;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;18 mois après le diplôme;;154;77;38;88;73;51;95;1700;26500;37;7.4;1750;37;47;60;1420;2080;Brest - Bretagne occidentale_18;disc01_18;06SE7
2015;MASTER LMD;0290346U;Brest - Bretagne occidentale;;A14;Rennes;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;52;79;13;91;89;45;91;1600;25000;37;7.4;1750;59;67;76;1420;2080;Brest - Bretagne occidentale_30;disc07_30;06SE7
2015;MASTER LMD;0290346U;Brest - Bretagne occidentale;;A14;Rennes;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;;16;77;4;ns;ns;ns;ns;ns;ns;37;7.4;1750;ns;ns;ns;1420;2080;Brest - Bretagne occidentale_18;disc09_18;06SE7
2015;MASTER LMD;0290346U;Brest - Bretagne occidentale;;A14;Rennes;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;30;89;7;93;ns;ns;ns;ns;ns;37;7.4;1750;ns;ns;6;1420;2080;Brest - Bretagne occidentale_30;disc16_30;06SE7
2015;MASTER LMD;0290346U;Brest - Bretagne occidentale;;A14;Rennes;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;11;81;3;ns;ns;ns;ns;ns;ns;37;7.4;1750;ns;ns;ns;1420;2080;Brest - Bretagne occidentale_30;disc17_30;06SE7
2015;MASTER LMD;0311382J;Toulouse 1 - Capitole;;A16;Toulouse;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;32;86;5;77;ns;ns;ns;ns;ns;29;10.5;1770;ns;ns;90;1400;2110;Toulouse 1 - Capitole_18;disc07_18;542Id
2015;MASTER LMD;0311383K;Toulouse - Jean Jaures;;A16;Toulouse;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;121;69;30;84;65;57;77;1600;25000;43;10.5;1770;30;56;73;1400;2110;Toulouse - Jean Jaures_30;disc06_30;HqAYu
2015;MASTER LMD;0311383K;Toulouse - Jean Jaures;;A16;Toulouse;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;46;70;11;74;67;50;79;ns;ns;43;10.5;1770;43;50;78;1400;2110;Toulouse - Jean Jaures_30;disc11_30;HqAYu
2015;MASTER LMD;0311383K;Toulouse - Jean Jaures;;A16;Toulouse;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;16;67;4;ns;ns;ns;ns;ns;ns;43;10.5;1770;ns;ns;ns;1400;2110;Toulouse - Jean Jaures_30;disc12_30;HqAYu
2015;MASTER LMD;0311384L;Toulouse 3 - Paul Sabatier;;A16;Toulouse;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;38;88;6;89;90;80;97;ns;ns;39;10.5;1770;80;28;34;1400;2110;Toulouse 3 - Paul Sabatier_18;disc10_18;m7K6T
2015;MASTER LMD;0311384L;Toulouse 3 - Paul Sabatier;;A16;Toulouse;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;60;84;10;95;89;66;96;1940;30200;39;10.5;1770;80;49;43;1400;2110;Toulouse 3 - Paul Sabatier_18;disc14_18;m7K6T
2015;MASTER LMD;0311384L;Toulouse 3 - Paul Sabatier;;A16;Toulouse;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;44;75;8;88;ns;ns;ns;ns;ns;39;10.5;1770;ns;33;34;1400;2110;Toulouse 3 - Paul Sabatier_18;disc17_18;m7K6T
2015;MASTER ENS;0331766R;Bordeaux - Montaigne;;A04;Bordeaux;MEEF;Masters enseignement;disc18;Masters enseignement;18 mois après le diplôme;;70;80;100;96;100;100;98;1900;29600;18;8.4;1750;100;70;82;1390;2060;Bordeaux - Montaigne_18;disc18_18;Mz90U
2015;MASTER LMD;0331766R;Bordeaux - Montaigne;;A04;Bordeaux;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;82;68;30;73;59;46;70;1400;21800;45;8.4;1750;35;52;73;1390;2060;Bordeaux - Montaigne_18;disc06_18;Mz90U
2015;MASTER LMD;0331766R;Bordeaux - Montaigne;;A04;Bordeaux;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;212;75;70;83;76;53;89;1630;25400;45;8.4;1750;45;55;67;1390;2060;Bordeaux - Montaigne_30;disc07_30;Mz90U
2015;MASTER LMD;0331766R;Bordeaux - Montaigne;;A04;Bordeaux;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;60;78;20;82;65;41;91;1460;22700;45;8.4;1750;34;54;71;1390;2060;Bordeaux - Montaigne_30;disc08_30;Mz90U
2015;MASTER LMD;0333298F;Bordeaux;;A04;Bordeaux;DEG;Droit, Économie et gestion;disc04;Gestion;30 mois après le diplôme;;210;72;24;92;94;88;99;2000;31200;30;8.4;1750;64;51;58;1390;2060;Bordeaux_30;disc04_30;90I54
2015;MASTER LMD;0333298F;Bordeaux;;A04;Bordeaux;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;31;79;3;81;ns;ns;ns;ns;ns;30;8.4;1750;ns;ns;87;1390;2060;Bordeaux_30;disc11_30;90I54
2015;MASTER LMD;0333298F;Bordeaux;;A04;Bordeaux;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;49;77;5;88;95;74;95;2050;32000;30;8.4;1750;88;53;55;1390;2060;Bordeaux_30;disc14_30;90I54
2015;MASTER LMD;0333298F;Bordeaux;;A04;Bordeaux;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;126;78;13;92;98;82;100;2000;31200;30;8.4;1750;88;57;13;1390;2060;Bordeaux_18;disc15_18;90I54
2015;MASTER LMD;0333298F;Bordeaux;;A04;Bordeaux;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;51;86;5;96;100;86;100;1900;29600;30;8.4;1750;98;41;9;1390;2060;Bordeaux_18;disc16_18;90I54
2015;MASTER LMD;0333298F;Bordeaux;;A04;Bordeaux;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;54;76;6;91;85;84;98;2220;34600;30;8.4;1750;67;66;56;1390;2060;Bordeaux_30;disc17_30;90I54
2015;MASTER LMD;0341089Z;Montpellier 3 - Paul-Valéry;;A11;Montpellier;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;30 mois après le diplôme;;43;55;16;90;75;68;88;1630;25400;53;10.5;1770;34;53;83;1400;2110;Montpellier 3 - Paul-Valéry_30;disc01_30;1I7hJ
2015;MASTER LMD;0341089Z;Montpellier 3 - Paul-Valéry;;A11;Montpellier;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;30 mois après le diplôme;;23;48;10;ns;ns;ns;ns;ns;ns;53;10.5;1770;ns;ns;ns;1400;2110;Montpellier 3 - Paul-Valéry_30;disc05_30;1I7hJ
2015;MASTER LMD;0341089Z;Montpellier 3 - Paul-Valéry;;A11;Montpellier;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;203;76;54;78;80;49;86;1600;25000;53;10.5;1770;56;51;69;1400;2110;Montpellier 3 - Paul-Valéry_30;disc07_30;1I7hJ
2015;MASTER LMD;0341089Z;Montpellier 3 - Paul-Valéry;;A11;Montpellier;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;15;75;4;ns;ns;ns;ns;ns;ns;53;10.5;1770;ns;ns;ns;1400;2110;Montpellier 3 - Paul-Valéry_18;disc10_18;1I7hJ
2015;MASTER ENS;0342321N;Montpellier;;A11;Montpellier;MEEF;Masters enseignement;disc18;Masters enseignement;18 mois après le diplôme;;196;58;100;98;96;93;94;1710;26600;22;10.5;1770;90;36;65;1400;2110;Montpellier_18;disc18_18;7yd5d
2015;MASTER LMD;0342321N;Montpellier;;A11;Montpellier;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;47;75;6;96;93;80;98;2100;32800;33;10.5;1770;77;77;59;1400;2110;Montpellier_30;disc14_30;7yd5d
2015;MASTER LMD;0342321N;Montpellier;;A11;Montpellier;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;47;75;6;87;90;54;97;1960;30600;33;10.5;1770;64;77;59;1400;2110;Montpellier_18;disc14_18;7yd5d
2015;MASTER LMD;0342321N;Montpellier;;A11;Montpellier;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;47;59;6;96;98;81;100;1800;28100;33;10.5;1770;76;58;23;1400;2110;Montpellier_18;disc16_18;7yd5d
2015;MASTER LMD;0342321N;Montpellier;;A11;Montpellier;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;57;70;6;87;82;59;68;1490;23200;33;10.5;1770;26;64;52;1400;2110;Montpellier_18;disc17_18;7yd5d
2015;MASTER LMD;0350936C;Rennes 1;;A14;Rennes;DEG;Droit, Économie et gestion;disc02;Droit;18 mois après le diplôme;;43;75;7;78;ns;50;ns;ns;ns;31;7.4;1750;ns;50;52;1420;2080;Rennes 1_18;disc02_18;9wAap
2015;MASTER LMD;0350936C;Rennes 1;;A14;Rennes;DEG;Droit, Économie et gestion;disc03;Économie;30 mois après le diplôme;;57;78;9;98;91;68;98;1980;30900;31;7.4;1750;75;69;39;1420;2080;Rennes 1_30;disc03_30;9wAap
2015;MASTER LMD;0350936C;Rennes 1;;A14;Rennes;DEG;Droit, Économie et gestion;disc03;Économie;18 mois après le diplôme;;57;78;9;95;88;60;92;1840;28700;31;7.4;1750;66;69;39;1420;2080;Rennes 1_18;disc03_18;9wAap
2015;MASTER LMD;0350936C;Rennes 1;;A14;Rennes;DEG;Droit, Économie et gestion;disc04;Gestion;18 mois après le diplôme;;226;79;37;95;82;70;99;1950;30400;31;7.4;1750;49;55;50;1420;2080;Rennes 1_18;disc04_18;9wAap
2015;MASTER LMD;0350936C;Rennes 1;;A14;Rennes;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;2;100;0;ns;ns;ns;ns;nd;nd;31;7.4;1750;ns;ns;ns;1420;2080;Rennes 1_18;disc11_18;9wAap
2015;MASTER LMD;0350936C;Rennes 1;;A14;Rennes;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;123;71;22;78;88;69;99;1700;26500;31;7.4;1750;53;68;62;1420;2080;Rennes 1_30;disc13_30;9wAap
2015;MASTER LMD;0350937D;Rennes 2;;A14;Rennes;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;30 mois après le diplôme;;27;74;7;ns;ns;ns;ns;ns;ns;40;7.4;1750;ns;ns;ns;1420;2080;Rennes 2_30;disc05_30;ti37C
2015;MASTER LMD;0350937D;Rennes 2;;A14;Rennes;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;;37;85;8;79;70;47;80;ns;ns;40;7.4;1750;46;ns;40;1420;2080;Rennes 2_18;disc08_18;ti37C
2015;MASTER LMD;0370800U;Tours;;A18;Orléans-Tours;DEG;Droit, Économie et gestion;disc03;Économie;30 mois après le diplôme;;2;75;1;ns;ns;ns;ns;ns;ns;27;8.3;1830;ns;ns;ns;1490;2180;Tours_30;disc03_30;cqkij
2015;MASTER LMD;0370800U;Tours;;A18;Orléans-Tours;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;;17;62;5;ns;ns;ns;ns;ns;ns;27;8.3;1830;ns;ns;ns;1490;2180;Tours_18;disc08_18;cqkij
2015;MASTER LMD;0370800U;Tours;;A18;Orléans-Tours;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;7;77;2;ns;ns;ns;ns;ns;ns;27;8.3;1830;ns;ns;ns;1490;2180;Tours_18;disc11_18;cqkij
2015;MASTER LMD;0370800U;Tours;;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;101;73;27;92;94;70;95;1730;26900;27;8.3;1830;60;67;58;1490;2180;Tours_30;disc12_30;cqkij
2015;MASTER LMD;0370800U;Tours;;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;101;73;27;89;81;49;91;1630;25400;27;8.3;1830;50;67;58;1490;2180;Tours_18;disc12_18;cqkij
2015;MASTER LMD;0370800U;Tours;;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;1;50;0;ns;ns;ns;ns;ns;ns;27;8.3;1830;ns;ns;ns;1490;2180;Tours_18;disc15_18;cqkij
2015;MASTER LMD;0370800U;Tours;;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;8;55;2;ns;ns;ns;ns;ns;ns;27;8.3;1830;ns;ns;ns;1490;2180;Tours_30;disc16_30;cqkij
2015;MASTER LMD;0370800U;Tours;;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;30 mois après le diplôme;;48;79;13;92;93;53;93;1650;25700;27;8.3;1830;60;65;56;1490;2180;Tours_30;disc17_30;cqkij
2015;MASTER ENS;0383493R;Grenoble Alpes;Université Grenoble Alpes (UGA);A08;Grenoble;MEEF;Masters enseignement;disc18;Masters enseignement;30 mois après le diplôme;;140;62;100;100;97;96;93;1800;28100;2;7.6;1825;94;25;81;1460;2180;Grenoble Alpes_30;disc18_30;F2yh2
2015;MASTER LMD;0383493R;Grenoble Alpes;Université Grenoble Alpes (UGA);A08;Grenoble;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;18 mois après le diplôme;;385;63;43;89;82;69;96;2000;31200;35;7.6;1825;63;40;52;1460;2180;Grenoble Alpes_18;disc01_18;F2yh2
2015;MASTER LMD;0383493R;Grenoble Alpes;Université Grenoble Alpes (UGA);A08;Grenoble;DEG;Droit, Économie et gestion;disc03;Économie;30 mois après le diplôme;;66;60;7;86;88;68;98;1820;28300;35;7.6;1825;56;41;45;1460;2180;Grenoble Alpes_30;disc03_30;F2yh2
2015;MASTER LMD;0383493R;Grenoble Alpes;Université Grenoble Alpes (UGA);A08;Grenoble;DEG;Droit, Économie et gestion;disc03;Économie;18 mois après le diplôme;;66;60;7;78;70;54;88;1900;29600;35;7.6;1825;52;41;45;1460;2180;Grenoble Alpes_18;disc03_18;F2yh2
2015;MASTER LMD;0383493R;Grenoble Alpes;Université Grenoble Alpes (UGA);A08;Grenoble;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;59;67;6;77;65;53;80;1570;24500;35;7.6;1825;34;61;89;1460;2180;Grenoble Alpes_18;disc06_18;F2yh2
2015;MASTER LMD;0383493R;Grenoble Alpes;Université Grenoble Alpes (UGA);A08;Grenoble;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;198;66;21;83;89;58;86;1650;25700;35;7.6;1825;57;44;65;1460;2180;Grenoble Alpes_30;disc07_30;F2yh2
2015;MASTER LMD;0383493R;Grenoble Alpes;Université Grenoble Alpes (UGA);A08;Grenoble;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;;31;77;3;94;ns;ns;ns;ns;ns;35;7.6;1825;ns;ns;83;1460;2180;Grenoble Alpes_30;disc09_30;F2yh2
2015;MASTER LMD;0383493R;Grenoble Alpes;Université Grenoble Alpes (UGA);A08;Grenoble;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;;31;77;3;74;ns;ns;ns;ns;ns;35;7.6;1825;ns;ns;83;1460;2180;Grenoble Alpes_18;disc09_18;F2yh2
2015;MASTER LMD;0383493R;Grenoble Alpes;Université Grenoble Alpes (UGA);A08;Grenoble;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;50;60;5;88;88;61;84;1680;26200;35;7.6;1825;58;62;68;1460;2180;Grenoble Alpes_30;disc10_30;F2yh2
2015;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;;A10;Lyon;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;30 mois après le diplôme;;174;75;66;96;99;85;99;2080;32500;30;7.6;1825;54;36;53;1460;2180;Saint-Etienne - Jean Monnet_30;disc01_30;tIJ02
2015;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;;A10;Lyon;DEG;Droit, Économie et gestion;disc05;Autres formations juridiques, Économiques et de gestion;30 mois après le diplôme;;78;75;30;96;97;84;99;2050;32000;30;7.6;1825;49;26;57;1460;2180;Saint-Etienne - Jean Monnet_30;disc05_30;tIJ02
2015;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;;A10;Lyon;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;23;73;9;ns;ns;ns;ns;ns;ns;30;7.6;1825;ns;ns;ns;1460;2180;Saint-Etienne - Jean Monnet_18;disc06_18;tIJ02
2015;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;;A10;Lyon;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;27;82;9;ns;ns;ns;ns;ns;ns;30;7.6;1825;ns;ns;ns;1460;2180;Saint-Etienne - Jean Monnet_18;disc11_18;tIJ02
2015;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;;A10;Lyon;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;29;76;11;ns;ns;ns;ns;ns;ns;30;7.6;1825;ns;ns;ns;1460;2180;Saint-Etienne - Jean Monnet_30;disc12_30;tIJ02
2015;MASTER LMD;0421095M;Saint-Etienne - Jean Monnet;;A10;Lyon;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;9;59;4;ns;ns;ns;ns;ns;ns;30;7.6;1825;ns;ns;ns;1460;2180;Saint-Etienne - Jean Monnet_18;disc14_18;tIJ02
2015;MASTER ENS;0440984F;Nantes;;A17;Nantes;MEEF;Masters enseignement;disc18;Masters enseignement;18 mois après le diplôme;;144;51;100;99;92;89;90;1730;27000;20;7.3;1760;88;27;82;1430;2070;Nantes_18;disc18_18;7hB8r
2015;MASTER LMD;0440984F;Nantes;;A17;Nantes;DEG;Droit, Économie et gestion;disc01;Ensemble formations juridiques, Économiques et de gestion;18 mois après le diplôme;;280;66;43;91;85;69;96;1950;30400;32;7.3;1760;56;57;57;1430;2070;Nantes_18;disc01_18;7hB8r
2015;MASTER LMD;0440984F;Nantes;;A17;Nantes;DEG;Droit, Économie et gestion;disc04;Gestion;18 mois après le diplôme;;134;63;21;92;85;76;98;2070;32200;32;7.3;1760;61;58;55;1430;2070;Nantes_18;disc04_18;7hB8r
2015;MASTER LMD;0440984F;Nantes;;A17;Nantes;SHS;Sciences humaines et sociales;disc09;Psychologie;30 mois après le diplôme;;41;86;6;93;91;58;64;ns;ns;32;7.3;1760;78;37;92;1430;2070;Nantes_30;disc09_30;7hB8r
2015;MASTER LMD;0440984F;Nantes;;A17;Nantes;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;21;68;3;ns;ns;ns;ns;ns;ns;32;7.3;1760;ns;ns;ns;1430;2070;Nantes_18;disc14_18;7hB8r
2015;MASTER LMD;0440984F;Nantes;;A17;Nantes;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;49;64;7;90;100;86;100;2090;32600;32;7.3;1760;52;76;44;1430;2070;Nantes_30;disc15_30;7hB8r
2015;MASTER LMD;0440984F;Nantes;;A17;Nantes;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;31;69;5;87;ns;ns;ns;ns;ns;32;7.3;1760;ns;ns;16;1430;2070;Nantes_18;disc16_18;7hB8r
2015;MASTER ENS;0450855K;Orléans;;A18;Orléans-Tours;MEEF;Masters enseignement;disc18;Masters enseignement;18 mois après le diplôme;;134;66;100;98;95;85;93;1700;26500;18;8.3;1830;86;16;89;1490;2180;Orléans_18;disc18_18;HCBvW
2015;MASTER LMD;0450855K;Orléans;;A18;Orléans-Tours;DEG;Droit, Économie et gestion;disc03;Économie;18 mois après le diplôme;;10;40;4;ns;ns;ns;ns;ns;ns;30;8.3;1830;ns;ns;ns;1490;2180;Orléans_18;disc03_18;HCBvW
2015;MASTER LMD;0450855K;Orléans;;A18;Orléans-Tours;DEG;Droit, Économie et gestion;disc04;Gestion;30 mois après le diplôme;;95;64;38;99;97;87;99;2030;31600;30;8.3;1830;70;49;30;1490;2180;Orléans_30;disc04_30;HCBvW
2015;MASTER LMD;0450855K;Orléans;;A18;Orléans-Tours;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;18 mois après le diplôme;;2;100;0;ns;ns;ns;ns;ns;ns;30;8.3;1830;ns;ns;ns;1490;2180;Orléans_18;disc08_18;HCBvW
